,id,label
4290,"('data/Asian/m.026_2bk/m.026_2bk_0003.jpg', 'data/Asian/m.026_2bk/m.026_2bk_0002.jpg')","('data/Asian/m.026_2bk/m.026_2bk_0003.jpg', 'data/Asian/m.026_2bk/m.026_2bk_0002.jpg')"
4291,"('data/Asian/m.03nrrb/m.03nrrb_0001.jpg', 'data/Asian/m.03nrrb/m.03nrrb_0003.jpg')","('data/Asian/m.03nrrb/m.03nrrb_0001.jpg', 'data/Asian/m.03nrrb/m.03nrrb_0003.jpg')"
4292,"('data/Asian/m.04ybp2k/m.04ybp2k_0002.jpg', 'data/Asian/m.04ybp2k/m.04ybp2k_0004.jpg')","('data/Asian/m.04ybp2k/m.04ybp2k_0002.jpg', 'data/Asian/m.04ybp2k/m.04ybp2k_0004.jpg')"
4293,"('data/Asian/m.01wdqmc/m.01wdqmc_0003.jpg', 'data/Asian/m.01wdqmc/m.01wdqmc_0002.jpg')","('data/Asian/m.01wdqmc/m.01wdqmc_0003.jpg', 'data/Asian/m.01wdqmc/m.01wdqmc_0002.jpg')"
4294,"('data/Asian/m.084xy0/m.084xy0_0001.jpg', 'data/Asian/m.084xy0/m.084xy0_0003.jpg')","('data/Asian/m.084xy0/m.084xy0_0001.jpg', 'data/Asian/m.084xy0/m.084xy0_0003.jpg')"
4295,"('data/Asian/m.01v94d3/m.01v94d3_0002.jpg', 'data/Asian/m.01v94d3/m.01v94d3_0003.jpg')","('data/Asian/m.01v94d3/m.01v94d3_0002.jpg', 'data/Asian/m.01v94d3/m.01v94d3_0003.jpg')"
4296,"('data/Asian/m.0fcb_6/m.0fcb_6_0001.jpg', 'data/Asian/m.0fcb_6/m.0fcb_6_0003.jpg')","('data/Asian/m.0fcb_6/m.0fcb_6_0001.jpg', 'data/Asian/m.0fcb_6/m.0fcb_6_0003.jpg')"
4297,"('data/Asian/m.04vqrz/m.04vqrz_0001.jpg', 'data/Asian/m.04vqrz/m.04vqrz_0003.jpg')","('data/Asian/m.04vqrz/m.04vqrz_0001.jpg', 'data/Asian/m.04vqrz/m.04vqrz_0003.jpg')"
4298,"('data/Asian/m.05mqp85/m.05mqp85_0001.jpg', 'data/Asian/m.05mqp85/m.05mqp85_0006.jpg')","('data/Asian/m.05mqp85/m.05mqp85_0001.jpg', 'data/Asian/m.05mqp85/m.05mqp85_0006.jpg')"
4299,"('data/Asian/m.01dlw6/m.01dlw6_0003.jpg', 'data/Asian/m.01dlw6/m.01dlw6_0001.jpg')","('data/Asian/m.01dlw6/m.01dlw6_0003.jpg', 'data/Asian/m.01dlw6/m.01dlw6_0001.jpg')"
4300,"('data/Asian/m.0sgqn7h/m.0sgqn7h_0003.jpg', 'data/Asian/m.0sgqn7h/m.0sgqn7h_0002.jpg')","('data/Asian/m.0sgqn7h/m.0sgqn7h_0003.jpg', 'data/Asian/m.0sgqn7h/m.0sgqn7h_0002.jpg')"
4301,"('data/Asian/m.0sgqn6b/m.0sgqn6b_0002.jpg', 'data/Asian/m.0sgqn6b/m.0sgqn6b_0001.jpg')","('data/Asian/m.0sgqn6b/m.0sgqn6b_0002.jpg', 'data/Asian/m.0sgqn6b/m.0sgqn6b_0001.jpg')"
4302,"('data/Asian/m.02w9v2k/m.02w9v2k_0003.jpg', 'data/Asian/m.02w9v2k/m.02w9v2k_0002.jpg')","('data/Asian/m.02w9v2k/m.02w9v2k_0003.jpg', 'data/Asian/m.02w9v2k/m.02w9v2k_0002.jpg')"
4303,"('data/Asian/m.0dm0vt/m.0dm0vt_0001.jpg', 'data/Asian/m.0dm0vt/m.0dm0vt_0003.jpg')","('data/Asian/m.0dm0vt/m.0dm0vt_0001.jpg', 'data/Asian/m.0dm0vt/m.0dm0vt_0003.jpg')"
4304,"('data/Asian/m.02dfmb/m.02dfmb_0002.jpg', 'data/Asian/m.02dfmb/m.02dfmb_0003.jpg')","('data/Asian/m.02dfmb/m.02dfmb_0002.jpg', 'data/Asian/m.02dfmb/m.02dfmb_0003.jpg')"
4305,"('data/Asian/m.03csky_/m.03csky__0004.jpg', 'data/Asian/m.03csky_/m.03csky__0003.jpg')","('data/Asian/m.03csky_/m.03csky__0004.jpg', 'data/Asian/m.03csky_/m.03csky__0003.jpg')"
4306,"('data/Asian/m.01vhj6/m.01vhj6_0003.jpg', 'data/Asian/m.01vhj6/m.01vhj6_0005.jpg')","('data/Asian/m.01vhj6/m.01vhj6_0003.jpg', 'data/Asian/m.01vhj6/m.01vhj6_0005.jpg')"
4307,"('data/Asian/m.0gx2lbb/m.0gx2lbb_0003.jpg', 'data/Asian/m.0gx2lbb/m.0gx2lbb_0001.jpg')","('data/Asian/m.0gx2lbb/m.0gx2lbb_0003.jpg', 'data/Asian/m.0gx2lbb/m.0gx2lbb_0001.jpg')"
4308,"('data/Asian/m.0d3lg2/m.0d3lg2_0004.jpg', 'data/Asian/m.0d3lg2/m.0d3lg2_0003.jpg')","('data/Asian/m.0d3lg2/m.0d3lg2_0004.jpg', 'data/Asian/m.0d3lg2/m.0d3lg2_0003.jpg')"
4309,"('data/Asian/m.0h3s0gj/m.0h3s0gj_0002.jpg', 'data/Asian/m.0h3s0gj/m.0h3s0gj_0004.jpg')","('data/Asian/m.0h3s0gj/m.0h3s0gj_0002.jpg', 'data/Asian/m.0h3s0gj/m.0h3s0gj_0004.jpg')"
4310,"('data/Asian/m.04065p4/m.04065p4_0002.jpg', 'data/Asian/m.04065p4/m.04065p4_0003.jpg')","('data/Asian/m.04065p4/m.04065p4_0002.jpg', 'data/Asian/m.04065p4/m.04065p4_0003.jpg')"
4311,"('data/Asian/m.0q6rcgp/m.0q6rcgp_0004.jpg', 'data/Asian/m.0q6rcgp/m.0q6rcgp_0002.jpg')","('data/Asian/m.0q6rcgp/m.0q6rcgp_0004.jpg', 'data/Asian/m.0q6rcgp/m.0q6rcgp_0002.jpg')"
4312,"('data/Asian/m.09zbpw/m.09zbpw_0004.jpg', 'data/Asian/m.09zbpw/m.09zbpw_0007.jpg')","('data/Asian/m.09zbpw/m.09zbpw_0004.jpg', 'data/Asian/m.09zbpw/m.09zbpw_0007.jpg')"
4313,"('data/Asian/m.02m4tx/m.02m4tx_0003.jpg', 'data/Asian/m.02m4tx/m.02m4tx_0001.jpg')","('data/Asian/m.02m4tx/m.02m4tx_0003.jpg', 'data/Asian/m.02m4tx/m.02m4tx_0001.jpg')"
4314,"('data/Asian/m.0fntcf/m.0fntcf_0001.jpg', 'data/Asian/m.0fntcf/m.0fntcf_0004.jpg')","('data/Asian/m.0fntcf/m.0fntcf_0001.jpg', 'data/Asian/m.0fntcf/m.0fntcf_0004.jpg')"
4315,"('data/Asian/m.0285ybs/m.0285ybs_0003.jpg', 'data/Asian/m.0285ybs/m.0285ybs_0005.jpg')","('data/Asian/m.0285ybs/m.0285ybs_0003.jpg', 'data/Asian/m.0285ybs/m.0285ybs_0005.jpg')"
4316,"('data/Asian/m.09v24nn/m.09v24nn_0003.jpg', 'data/Asian/m.09v24nn/m.09v24nn_0001.jpg')","('data/Asian/m.09v24nn/m.09v24nn_0003.jpg', 'data/Asian/m.09v24nn/m.09v24nn_0001.jpg')"
4317,"('data/Asian/m.03wd90_/m.03wd90__0003.jpg', 'data/Asian/m.03wd90_/m.03wd90__0006.jpg')","('data/Asian/m.03wd90_/m.03wd90__0003.jpg', 'data/Asian/m.03wd90_/m.03wd90__0006.jpg')"
4318,"('data/Asian/m.04gp5j4/m.04gp5j4_0003.jpg', 'data/Asian/m.04gp5j4/m.04gp5j4_0002.jpg')","('data/Asian/m.04gp5j4/m.04gp5j4_0003.jpg', 'data/Asian/m.04gp5j4/m.04gp5j4_0002.jpg')"
4319,"('data/Asian/m.01qn09x/m.01qn09x_0003.jpg', 'data/Asian/m.01qn09x/m.01qn09x_0004.jpg')","('data/Asian/m.01qn09x/m.01qn09x_0003.jpg', 'data/Asian/m.01qn09x/m.01qn09x_0004.jpg')"
4320,"('data/Asian/m.01txgv/m.01txgv_0003.jpg', 'data/Asian/m.01txgv/m.01txgv_0001.jpg')","('data/Asian/m.01txgv/m.01txgv_0003.jpg', 'data/Asian/m.01txgv/m.01txgv_0001.jpg')"
4321,"('data/Asian/m.0db52y/m.0db52y_0002.jpg', 'data/Asian/m.0db52y/m.0db52y_0003.jpg')","('data/Asian/m.0db52y/m.0db52y_0002.jpg', 'data/Asian/m.0db52y/m.0db52y_0003.jpg')"
4322,"('data/Asian/m.01ksqk/m.01ksqk_0003.jpg', 'data/Asian/m.01ksqk/m.01ksqk_0002.jpg')","('data/Asian/m.01ksqk/m.01ksqk_0003.jpg', 'data/Asian/m.01ksqk/m.01ksqk_0002.jpg')"
4323,"('data/Asian/m.01qnfc/m.01qnfc_0001.jpg', 'data/Asian/m.01qnfc/m.01qnfc_0002.jpg')","('data/Asian/m.01qnfc/m.01qnfc_0001.jpg', 'data/Asian/m.01qnfc/m.01qnfc_0002.jpg')"
4324,"('data/Asian/m.05nlcg/m.05nlcg_0003.jpg', 'data/Asian/m.05nlcg/m.05nlcg_0002.jpg')","('data/Asian/m.05nlcg/m.05nlcg_0003.jpg', 'data/Asian/m.05nlcg/m.05nlcg_0002.jpg')"
4325,"('data/Asian/m.03d6z_k/m.03d6z_k_0001.jpg', 'data/Asian/m.03d6z_k/m.03d6z_k_0004.jpg')","('data/Asian/m.03d6z_k/m.03d6z_k_0001.jpg', 'data/Asian/m.03d6z_k/m.03d6z_k_0004.jpg')"
4326,"('data/Asian/m.027x4_k/m.027x4_k_0001.jpg', 'data/Asian/m.027x4_k/m.027x4_k_0003.jpg')","('data/Asian/m.027x4_k/m.027x4_k_0001.jpg', 'data/Asian/m.027x4_k/m.027x4_k_0003.jpg')"
4327,"('data/Asian/m.02sm8/m.02sm8_0001.jpg', 'data/Asian/m.02sm8/m.02sm8_0004.jpg')","('data/Asian/m.02sm8/m.02sm8_0001.jpg', 'data/Asian/m.02sm8/m.02sm8_0004.jpg')"
4328,"('data/Asian/m.02rw16d/m.02rw16d_0004.jpg', 'data/Asian/m.02rw16d/m.02rw16d_0001.jpg')","('data/Asian/m.02rw16d/m.02rw16d_0004.jpg', 'data/Asian/m.02rw16d/m.02rw16d_0001.jpg')"
4329,"('data/Asian/m.02w9wjm/m.02w9wjm_0002.jpg', 'data/Asian/m.02w9wjm/m.02w9wjm_0003.jpg')","('data/Asian/m.02w9wjm/m.02w9wjm_0002.jpg', 'data/Asian/m.02w9wjm/m.02w9wjm_0003.jpg')"
4330,"('data/Asian/m.0hgr0yx/m.0hgr0yx_0003.jpg', 'data/Asian/m.0hgr0yx/m.0hgr0yx_0002.jpg')","('data/Asian/m.0hgr0yx/m.0hgr0yx_0003.jpg', 'data/Asian/m.0hgr0yx/m.0hgr0yx_0002.jpg')"
4331,"('data/Asian/m.09l7h4/m.09l7h4_0006.jpg', 'data/Asian/m.09l7h4/m.09l7h4_0002.jpg')","('data/Asian/m.09l7h4/m.09l7h4_0006.jpg', 'data/Asian/m.09l7h4/m.09l7h4_0002.jpg')"
4332,"('data/Asian/m.04yg_s8/m.04yg_s8_0001.jpg', 'data/Asian/m.04yg_s8/m.04yg_s8_0003.jpg')","('data/Asian/m.04yg_s8/m.04yg_s8_0001.jpg', 'data/Asian/m.04yg_s8/m.04yg_s8_0003.jpg')"
4333,"('data/Asian/m.0b6nlhh/m.0b6nlhh_0006.jpg', 'data/Asian/m.0b6nlhh/m.0b6nlhh_0002.jpg')","('data/Asian/m.0b6nlhh/m.0b6nlhh_0006.jpg', 'data/Asian/m.0b6nlhh/m.0b6nlhh_0002.jpg')"
4334,"('data/Asian/m.027ktfl/m.027ktfl_0004.jpg', 'data/Asian/m.027ktfl/m.027ktfl_0005.jpg')","('data/Asian/m.027ktfl/m.027ktfl_0004.jpg', 'data/Asian/m.027ktfl/m.027ktfl_0005.jpg')"
4335,"('data/Asian/m.03gllk/m.03gllk_0002.jpg', 'data/Asian/m.03gllk/m.03gllk_0005.jpg')","('data/Asian/m.03gllk/m.03gllk_0002.jpg', 'data/Asian/m.03gllk/m.03gllk_0005.jpg')"
4336,"('data/Asian/m.02knyq/m.02knyq_0003.jpg', 'data/Asian/m.02knyq/m.02knyq_0001.jpg')","('data/Asian/m.02knyq/m.02knyq_0003.jpg', 'data/Asian/m.02knyq/m.02knyq_0001.jpg')"
4337,"('data/Asian/m.0ddg1f8/m.0ddg1f8_0002.jpg', 'data/Asian/m.0ddg1f8/m.0ddg1f8_0001.jpg')","('data/Asian/m.0ddg1f8/m.0ddg1f8_0002.jpg', 'data/Asian/m.0ddg1f8/m.0ddg1f8_0001.jpg')"
4338,"('data/Asian/m.07ql19/m.07ql19_0003.jpg', 'data/Asian/m.07ql19/m.07ql19_0001.jpg')","('data/Asian/m.07ql19/m.07ql19_0003.jpg', 'data/Asian/m.07ql19/m.07ql19_0001.jpg')"
4339,"('data/Asian/m.0kvgy_6/m.0kvgy_6_0004.jpg', 'data/Asian/m.0kvgy_6/m.0kvgy_6_0005.jpg')","('data/Asian/m.0kvgy_6/m.0kvgy_6_0004.jpg', 'data/Asian/m.0kvgy_6/m.0kvgy_6_0005.jpg')"
4340,"('data/Asian/m.02pln_j/m.02pln_j_0003.jpg', 'data/Asian/m.02pln_j/m.02pln_j_0001.jpg')","('data/Asian/m.02pln_j/m.02pln_j_0003.jpg', 'data/Asian/m.02pln_j/m.02pln_j_0001.jpg')"
4341,"('data/Asian/m.01wvfjm/m.01wvfjm_0003.jpg', 'data/Asian/m.01wvfjm/m.01wvfjm_0002.jpg')","('data/Asian/m.01wvfjm/m.01wvfjm_0003.jpg', 'data/Asian/m.01wvfjm/m.01wvfjm_0002.jpg')"
4342,"('data/Asian/m.0264t6l/m.0264t6l_0003.jpg', 'data/Asian/m.0264t6l/m.0264t6l_0002.jpg')","('data/Asian/m.0264t6l/m.0264t6l_0003.jpg', 'data/Asian/m.0264t6l/m.0264t6l_0002.jpg')"
4343,"('data/Asian/m.06pk25/m.06pk25_0004.jpg', 'data/Asian/m.06pk25/m.06pk25_0002.jpg')","('data/Asian/m.06pk25/m.06pk25_0004.jpg', 'data/Asian/m.06pk25/m.06pk25_0002.jpg')"
4344,"('data/Asian/m.0dryl7j/m.0dryl7j_0002.jpg', 'data/Asian/m.0dryl7j/m.0dryl7j_0001.jpg')","('data/Asian/m.0dryl7j/m.0dryl7j_0002.jpg', 'data/Asian/m.0dryl7j/m.0dryl7j_0001.jpg')"
4345,"('data/Asian/m.05b506p/m.05b506p_0003.jpg', 'data/Asian/m.05b506p/m.05b506p_0001.jpg')","('data/Asian/m.05b506p/m.05b506p_0003.jpg', 'data/Asian/m.05b506p/m.05b506p_0001.jpg')"
4346,"('data/Asian/m.05gbz/m.05gbz_0002.jpg', 'data/Asian/m.05gbz/m.05gbz_0006.jpg')","('data/Asian/m.05gbz/m.05gbz_0002.jpg', 'data/Asian/m.05gbz/m.05gbz_0006.jpg')"
4347,"('data/Asian/m.0j9kszs/m.0j9kszs_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0007.jpg')","('data/Asian/m.0j9kszs/m.0j9kszs_0003.jpg', 'data/Asian/m.0j9kszs/m.0j9kszs_0007.jpg')"
4348,"('data/Asian/m.0bmqj0/m.0bmqj0_0002.jpg', 'data/Asian/m.0bmqj0/m.0bmqj0_0001.jpg')","('data/Asian/m.0bmqj0/m.0bmqj0_0002.jpg', 'data/Asian/m.0bmqj0/m.0bmqj0_0001.jpg')"
4349,"('data/Asian/m.0bhccgd/m.0bhccgd_0002.jpg', 'data/Asian/m.0bhccgd/m.0bhccgd_0003.jpg')","('data/Asian/m.0bhccgd/m.0bhccgd_0002.jpg', 'data/Asian/m.0bhccgd/m.0bhccgd_0003.jpg')"
4350,"('data/Asian/m.07bp3v/m.07bp3v_0002.jpg', 'data/Asian/m.07bp3v/m.07bp3v_0007.jpg')","('data/Asian/m.07bp3v/m.07bp3v_0002.jpg', 'data/Asian/m.07bp3v/m.07bp3v_0007.jpg')"
4351,"('data/Asian/m.072b33/m.072b33_0003.jpg', 'data/Asian/m.072b33/m.072b33_0002.jpg')","('data/Asian/m.072b33/m.072b33_0003.jpg', 'data/Asian/m.072b33/m.072b33_0002.jpg')"
4352,"('data/Asian/m.04cs6lf/m.04cs6lf_0001.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0003.jpg')","('data/Asian/m.04cs6lf/m.04cs6lf_0001.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0003.jpg')"
4353,"('data/Asian/m.0r4k3jc/m.0r4k3jc_0001.jpg', 'data/Asian/m.0r4k3jc/m.0r4k3jc_0003.jpg')","('data/Asian/m.0r4k3jc/m.0r4k3jc_0001.jpg', 'data/Asian/m.0r4k3jc/m.0r4k3jc_0003.jpg')"
4354,"('data/Asian/m.0gmf_r_/m.0gmf_r__0002.jpg', 'data/Asian/m.0gmf_r_/m.0gmf_r__0003.jpg')","('data/Asian/m.0gmf_r_/m.0gmf_r__0002.jpg', 'data/Asian/m.0gmf_r_/m.0gmf_r__0003.jpg')"
4355,"('data/Asian/m.0n_8fv2/m.0n_8fv2_0002.jpg', 'data/Asian/m.0n_8fv2/m.0n_8fv2_0001.jpg')","('data/Asian/m.0n_8fv2/m.0n_8fv2_0002.jpg', 'data/Asian/m.0n_8fv2/m.0n_8fv2_0001.jpg')"
4356,"('data/Asian/m.02dv_q/m.02dv_q_0001.jpg', 'data/Asian/m.02dv_q/m.02dv_q_0003.jpg')","('data/Asian/m.02dv_q/m.02dv_q_0001.jpg', 'data/Asian/m.02dv_q/m.02dv_q_0003.jpg')"
4357,"('data/Asian/m.01qp71l/m.01qp71l_0003.jpg', 'data/Asian/m.01qp71l/m.01qp71l_0002.jpg')","('data/Asian/m.01qp71l/m.01qp71l_0003.jpg', 'data/Asian/m.01qp71l/m.01qp71l_0002.jpg')"
4358,"('data/Asian/m.05b598q/m.05b598q_0002.jpg', 'data/Asian/m.05b598q/m.05b598q_0004.jpg')","('data/Asian/m.05b598q/m.05b598q_0002.jpg', 'data/Asian/m.05b598q/m.05b598q_0004.jpg')"
4359,"('data/Asian/m.02rx4bw/m.02rx4bw_0001.jpg', 'data/Asian/m.02rx4bw/m.02rx4bw_0002.jpg')","('data/Asian/m.02rx4bw/m.02rx4bw_0001.jpg', 'data/Asian/m.02rx4bw/m.02rx4bw_0002.jpg')"
4360,"('data/Asian/m.0kpdryy/m.0kpdryy_0003.jpg', 'data/Asian/m.0kpdryy/m.0kpdryy_0005.jpg')","('data/Asian/m.0kpdryy/m.0kpdryy_0003.jpg', 'data/Asian/m.0kpdryy/m.0kpdryy_0005.jpg')"
4361,"('data/Asian/m.065yyzb/m.065yyzb_0003.jpg', 'data/Asian/m.065yyzb/m.065yyzb_0005.jpg')","('data/Asian/m.065yyzb/m.065yyzb_0003.jpg', 'data/Asian/m.065yyzb/m.065yyzb_0005.jpg')"
4362,"('data/Asian/m.03h0jf4/m.03h0jf4_0002.jpg', 'data/Asian/m.03h0jf4/m.03h0jf4_0003.jpg')","('data/Asian/m.03h0jf4/m.03h0jf4_0002.jpg', 'data/Asian/m.03h0jf4/m.03h0jf4_0003.jpg')"
4363,"('data/Asian/m.05lrx4/m.05lrx4_0001.jpg', 'data/Asian/m.05lrx4/m.05lrx4_0002.jpg')","('data/Asian/m.05lrx4/m.05lrx4_0001.jpg', 'data/Asian/m.05lrx4/m.05lrx4_0002.jpg')"
4364,"('data/Asian/m.04qy2l/m.04qy2l_0003.jpg', 'data/Asian/m.04qy2l/m.04qy2l_0001.jpg')","('data/Asian/m.04qy2l/m.04qy2l_0003.jpg', 'data/Asian/m.04qy2l/m.04qy2l_0001.jpg')"
4365,"('data/Asian/m.0grqw_/m.0grqw__0003.jpg', 'data/Asian/m.0grqw_/m.0grqw__0001.jpg')","('data/Asian/m.0grqw_/m.0grqw__0003.jpg', 'data/Asian/m.0grqw_/m.0grqw__0001.jpg')"
4366,"('data/Asian/m.0h3nznw/m.0h3nznw_0001.jpg', 'data/Asian/m.0h3nznw/m.0h3nznw_0002.jpg')","('data/Asian/m.0h3nznw/m.0h3nznw_0001.jpg', 'data/Asian/m.0h3nznw/m.0h3nznw_0002.jpg')"
4367,"('data/Asian/m.04cs6lf/m.04cs6lf_0005.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0003.jpg')","('data/Asian/m.04cs6lf/m.04cs6lf_0005.jpg', 'data/Asian/m.04cs6lf/m.04cs6lf_0003.jpg')"
4368,"('data/Asian/m.09gnzn_/m.09gnzn__0001.jpg', 'data/Asian/m.09gnzn_/m.09gnzn__0002.jpg')","('data/Asian/m.09gnzn_/m.09gnzn__0001.jpg', 'data/Asian/m.09gnzn_/m.09gnzn__0002.jpg')"
4369,"('data/Asian/m.034n1f/m.034n1f_0003.jpg', 'data/Asian/m.034n1f/m.034n1f_0002.jpg')","('data/Asian/m.034n1f/m.034n1f_0003.jpg', 'data/Asian/m.034n1f/m.034n1f_0002.jpg')"
4370,"('data/Asian/m.02qxc5h/m.02qxc5h_0004.jpg', 'data/Asian/m.02qxc5h/m.02qxc5h_0002.jpg')","('data/Asian/m.02qxc5h/m.02qxc5h_0004.jpg', 'data/Asian/m.02qxc5h/m.02qxc5h_0002.jpg')"
4371,"('data/Asian/m.07dd04/m.07dd04_0003.jpg', 'data/Asian/m.07dd04/m.07dd04_0001.jpg')","('data/Asian/m.07dd04/m.07dd04_0003.jpg', 'data/Asian/m.07dd04/m.07dd04_0001.jpg')"
4372,"('data/Asian/m.06cjqt/m.06cjqt_0001.jpg', 'data/Asian/m.06cjqt/m.06cjqt_0003.jpg')","('data/Asian/m.06cjqt/m.06cjqt_0001.jpg', 'data/Asian/m.06cjqt/m.06cjqt_0003.jpg')"
4373,"('data/Asian/m.05t5yl/m.05t5yl_0002.jpg', 'data/Asian/m.05t5yl/m.05t5yl_0001.jpg')","('data/Asian/m.05t5yl/m.05t5yl_0002.jpg', 'data/Asian/m.05t5yl/m.05t5yl_0001.jpg')"
4374,"('data/Asian/m.02rz5qz/m.02rz5qz_0003.jpg', 'data/Asian/m.02rz5qz/m.02rz5qz_0002.jpg')","('data/Asian/m.02rz5qz/m.02rz5qz_0003.jpg', 'data/Asian/m.02rz5qz/m.02rz5qz_0002.jpg')"
4375,"('data/Asian/m.0gyrf8v/m.0gyrf8v_0002.jpg', 'data/Asian/m.0gyrf8v/m.0gyrf8v_0004.jpg')","('data/Asian/m.0gyrf8v/m.0gyrf8v_0002.jpg', 'data/Asian/m.0gyrf8v/m.0gyrf8v_0004.jpg')"
4376,"('data/Asian/m.027mx7k/m.027mx7k_0001.jpg', 'data/Asian/m.027mx7k/m.027mx7k_0003.jpg')","('data/Asian/m.027mx7k/m.027mx7k_0001.jpg', 'data/Asian/m.027mx7k/m.027mx7k_0003.jpg')"
4377,"('data/Asian/m.09y71l/m.09y71l_0001.jpg', 'data/Asian/m.09y71l/m.09y71l_0004.jpg')","('data/Asian/m.09y71l/m.09y71l_0001.jpg', 'data/Asian/m.09y71l/m.09y71l_0004.jpg')"
4378,"('data/Asian/m.05q93_w/m.05q93_w_0003.jpg', 'data/Asian/m.05q93_w/m.05q93_w_0002.jpg')","('data/Asian/m.05q93_w/m.05q93_w_0003.jpg', 'data/Asian/m.05q93_w/m.05q93_w_0002.jpg')"
4379,"('data/Asian/m.0h_bt20/m.0h_bt20_0004.jpg', 'data/Asian/m.0h_bt20/m.0h_bt20_0003.jpg')","('data/Asian/m.0h_bt20/m.0h_bt20_0004.jpg', 'data/Asian/m.0h_bt20/m.0h_bt20_0003.jpg')"
4380,"('data/Asian/m.07jtcv/m.07jtcv_0004.jpg', 'data/Asian/m.07jtcv/m.07jtcv_0002.jpg')","('data/Asian/m.07jtcv/m.07jtcv_0004.jpg', 'data/Asian/m.07jtcv/m.07jtcv_0002.jpg')"
4381,"('data/Asian/m.075d47/m.075d47_0001.jpg', 'data/Asian/m.075d47/m.075d47_0002.jpg')","('data/Asian/m.075d47/m.075d47_0001.jpg', 'data/Asian/m.075d47/m.075d47_0002.jpg')"
4382,"('data/Asian/m.02qzvw6/m.02qzvw6_0001.jpg', 'data/Asian/m.02qzvw6/m.02qzvw6_0004.jpg')","('data/Asian/m.02qzvw6/m.02qzvw6_0001.jpg', 'data/Asian/m.02qzvw6/m.02qzvw6_0004.jpg')"
4383,"('data/Asian/m.03qcysh/m.03qcysh_0003.jpg', 'data/Asian/m.03qcysh/m.03qcysh_0002.jpg')","('data/Asian/m.03qcysh/m.03qcysh_0003.jpg', 'data/Asian/m.03qcysh/m.03qcysh_0002.jpg')"
4384,"('data/Asian/m.01svt5w/m.01svt5w_0001.jpg', 'data/Asian/m.01svt5w/m.01svt5w_0004.jpg')","('data/Asian/m.01svt5w/m.01svt5w_0001.jpg', 'data/Asian/m.01svt5w/m.01svt5w_0004.jpg')"
4385,"('data/Asian/m.03b53l/m.03b53l_0007.jpg', 'data/Asian/m.03b53l/m.03b53l_0002.jpg')","('data/Asian/m.03b53l/m.03b53l_0007.jpg', 'data/Asian/m.03b53l/m.03b53l_0002.jpg')"
4386,"('data/Asian/m.03s42j/m.03s42j_0003.jpg', 'data/Asian/m.03s42j/m.03s42j_0001.jpg')","('data/Asian/m.03s42j/m.03s42j_0003.jpg', 'data/Asian/m.03s42j/m.03s42j_0001.jpg')"
4387,"('data/Asian/m.0r4xp0m/m.0r4xp0m_0005.jpg', 'data/Asian/m.0r4xp0m/m.0r4xp0m_0001.jpg')","('data/Asian/m.0r4xp0m/m.0r4xp0m_0005.jpg', 'data/Asian/m.0r4xp0m/m.0r4xp0m_0001.jpg')"
4388,"('data/Asian/m.0z1z/m.0z1z_0004.jpg', 'data/Asian/m.0z1z/m.0z1z_0005.jpg')","('data/Asian/m.0z1z/m.0z1z_0004.jpg', 'data/Asian/m.0z1z/m.0z1z_0005.jpg')"
4389,"('data/Asian/m.0575d1/m.0575d1_0005.jpg', 'data/Asian/m.0575d1/m.0575d1_0003.jpg')","('data/Asian/m.0575d1/m.0575d1_0005.jpg', 'data/Asian/m.0575d1/m.0575d1_0003.jpg')"
4390,"('data/Asian/m.0dsf1xn/m.0dsf1xn_0001.jpg', 'data/Asian/m.0dsf1xn/m.0dsf1xn_0005.jpg')","('data/Asian/m.0dsf1xn/m.0dsf1xn_0001.jpg', 'data/Asian/m.0dsf1xn/m.0dsf1xn_0005.jpg')"
4391,"('data/Asian/m.0ghsg0/m.0ghsg0_0005.jpg', 'data/Asian/m.0ghsg0/m.0ghsg0_0004.jpg')","('data/Asian/m.0ghsg0/m.0ghsg0_0005.jpg', 'data/Asian/m.0ghsg0/m.0ghsg0_0004.jpg')"
4392,"('data/Asian/m.0bv889y/m.0bv889y_0002.jpg', 'data/Asian/m.0bv889y/m.0bv889y_0003.jpg')","('data/Asian/m.0bv889y/m.0bv889y_0002.jpg', 'data/Asian/m.0bv889y/m.0bv889y_0003.jpg')"
4393,"('data/Asian/m.0kbgjy5/m.0kbgjy5_0003.jpg', 'data/Asian/m.0kbgjy5/m.0kbgjy5_0001.jpg')","('data/Asian/m.0kbgjy5/m.0kbgjy5_0003.jpg', 'data/Asian/m.0kbgjy5/m.0kbgjy5_0001.jpg')"
4394,"('data/Asian/m.047nsgs/m.047nsgs_0002.jpg', 'data/Asian/m.047nsgs/m.047nsgs_0003.jpg')","('data/Asian/m.047nsgs/m.047nsgs_0002.jpg', 'data/Asian/m.047nsgs/m.047nsgs_0003.jpg')"
4395,"('data/Asian/m.04wwtz/m.04wwtz_0002.jpg', 'data/Asian/m.04wwtz/m.04wwtz_0001.jpg')","('data/Asian/m.04wwtz/m.04wwtz_0002.jpg', 'data/Asian/m.04wwtz/m.04wwtz_0001.jpg')"
